airport_ref,airport_ident,length_ft,width_ft,lighted,closed
16779,CL60,40.0,40.0,0,0
16780,CL61,66.0,66.0,0,0
16781,CL62,50.0,50.0,0,0
16782,CL63,60.0,60.0,0,0
16783,CL64,50.0,50.0,0,0
16784,CL65,100.0,100.0,0,0
16785,CL66,20.0,20.0,0,0
16786,CL67,66.0,60.0,0,0
16787,CL68,65.0,60.0,0,0
16788,CL69,60.0,60.0,1,0
16789,CL70,40.0,40.0,0,0
16790,CL71,120.0,60.0,0,0
16791,CL72,60.0,20.0,0,0
16792,CL73,65.0,65.0,0,0
16793,CL74,2600.0,100.0,0,0
16794,CL75,32.0,32.0,0,0
16795,CL76,100.0,100.0,0,0
16796,CL77,2200.0,50.0,0,0
16797,CL78,30.0,30.0,0,0
16798,CL79,20.0,20.0,0,0
16799,CL80,52.0,48.0,0,0
16800,CL81,100.0,100.0,0,0
16801,CL82,50.0,50.0,1,0
16802,CL83,80.0,50.0,0,0
16803,CL84,2617.0,40.0,0,0
16804,CL85,75.0,83.0,0,0
16805,CL86,40.0,40.0,0,0
16806,CL87,107.0,105.0,0,0
16807,CL88,2500.0,50.0,0,0
16808,CL89,50.0,50.0,0,0
16809,CL90,1600.0,25.0,0,0
16810,CL91,60.0,60.0,0,0
16811,CL92,35.0,35.0,0,0
16812,CL93,75.0,75.0,0,0
16813,CL94,65.0,65.0,0,0
16814,CL95,20.0,20.0,0,0
16815,CL96,40.0,40.0,0,0
16816,CL97,40.0,40.0,0,0
16817,CL98,60.0,60.0,0,0
16818,CL99,50.0,50.0,0,0
1264,CLA4,1960.0,60.0,0,0
299244,cla5,2000.0,50.0,0,0
1265,CLA6,2400.0,120.0,0,0
46497,CLB2,1980.0,75.0,0,0
1266,CLC2,2000.0,130.0,1,0
16819,CLF,2500.0,20.0,0,0
1268,CLG3,3210.0,75.0,0,0
1271,CLK3,3300.0,70.0,0,0
1272,CLM2,3832.0,50.0,1,0
299265,clv2,1950.0,50.0,0,0
44690,CLW3,2200.0,75.0,0,0
1276,CMA2,2000.0,100.0,0,0
299180,cmb2,4529.0,121.0,1,0
310989,CMB7,3308.0,60.0,0,0
46616,CMF2,2000.0,60.0,1,0
298378,CMF3,2600.0,129.0,0,0
45050,CMN4,4495.0,100.0,0,0
46539,CMN5,4004.0,100.0,0,0
45049,CMN6,2336.0,75.0,0,0
316486,CMT,4000.0,100.0,1,0
46498,CMW3,1500.0,90.0,0,0
311601,CMZ2,1100.0,40.0,0,0
311601,CMZ2,1800.0,60.0,0,0
43975,CN-0005,8858.0,110.0000996363274,1,0
312491,CN-0023,2700.0,106.0,0,0
315143,CN-0036,8202.0,148.0,0,0
44116,CN-0040,7874.0,110.0000996363274,0,0
44122,CN-0046,16404.0,197.0,0,0
44126,CN-0050,9186.0,110.0000996363274,1,0
44139,CN-0061,9186.0,180.0,1,0
323881,CN-0062,8530.0,110.0000996363274,0,0
323907,CN-0067,8858.0,164.0,0,0
44146,CN-0068,7874.0,110.0000996363274,0,0
44158,CN-0080,9186.0,164.0,0,0
44159,CN-0081,8530.0,110.0000996363274,0,0
44160,CN-0082,8202.0,145.0,0,0
44168,CN-0090,8235.0,110.0000996363274,0,0
44208,CN-0130,9186.0,148.0,0,0
342426,CN-0157,3937.0,82.0,1,0
27224,CN-0164,11811.0,148.0,1,0
27224,CN-0164,11811.0,148.0,1,0
32048,CN-NTG,11155.0,110.0000996363274,1,0
16821,CN01,50.0,50.0,1,0
45313,CN02,54.0,54.0,1,0
45308,CN06,80.0,80.0,0,0
16822,CN10,63.0,63.0,1,0
16823,CN11,40.0,40.0,1,0
16824,CN12,2500.0,40.0,0,0
16825,CN13,2260.0,90.0,0,0
16826,CN14,50.0,50.0,1,0
16827,CN15,2180.0,50.0,0,0
16828,CN17,80.0,80.0,1,0
16829,CN19,1900.0,75.0,1,0
16830,CN20,15000.0,4000.0,0,0
16831,CN22,80.0,50.0,0,0
16832,CN23,2640.0,100.0,0,0
16834,CN25,50.0,50.0,0,0
16835,CN26,50.0,50.0,0,0
16836,CN27,80.0,80.0,0,0
16837,CN28,65.0,65.0,0,0
16838,CN29,1700.0,40.0,0,0
16839,CN32,55.0,55.0,0,0
16840,CN33,40.0,40.0,0,0
16841,CN34,95.0,95.0,0,0
16842,CN35,40.0,40.0,0,0
16843,CN36,60.0,60.0,0,0
16844,CN37,3988.0,100.0,1,0
16844,CN37,3060.0,100.0,0,0
16845,CN38,1385.0,50.0,0,0
16846,CN39,40.0,40.0,0,0
16847,CN42,3400.0,80.0,0,0
16848,CN43,65.0,65.0,0,0
16849,CN44,1800.0,100.0,0,0
16850,CN45,100.0,100.0,0,0
16851,CN46,25.0,25.0,1,0
16852,CN47,40.0,40.0,1,0
328489,CN48,40.0,40.0,1,0
16853,CN51,54.0,53.0,1,0
16853,CN51,54.0,53.0,1,0
16853,CN51,44.0,44.0,1,0
45309,CN53,54.0,54.0,1,0
322719,CN95,2837.0,50.0,0,0
45318,CN98,2500.0,50.0,0,0
322043,CN99,2873.0,34.0,0,0
1286,CNA3,2100.0,40.0,1,0
1287,CNA4,2500.0,100.0,0,0
1287,CNA4,2000.0,100.0,0,0
1289,CNA8,2000.0,100.0,0,0
1289,CNA8,2460.0,80.0,0,0
1290,CNA9,2400.0,75.0,1,0
1290,CNA9,1200.0,75.0,0,0
1294,CNC3,2500.0,75.0,1,0
1294,CNC3,3500.0,75.0,1,0
1295,CNC4,2100.0,40.0,0,0
1295,CNC4,2500.0,40.0,1,0
1297,CND3,86.0,86.0,1,0
1298,CND4,2500.0,60.0,0,0
1299,CNE3,3500.0,100.0,0,0
1300,CNE4,2555.0,100.0,0,0
1300,CNE4,3999.0,100.0,1,0
1300,CNE4,2930.0,100.0,0,0
1301,CNE9,1935.0,70.0,0,0
1303,CNF3,2550.0,100.0,0,0
1303,CNF3,2650.0,100.0,0,0
1303,CNF3,2550.0,100.0,0,0
1304,CNF4,2642.0,75.0,0,0
1304,CNF4,3500.0,75.0,1,0
1305,CNF9,4400.0,60.0,0,0
1311,CNJ3,2350.0,100.0,0,0
1312,CNJ4,1900.0,100.0,0,0
1312,CNJ4,3000.0,150.0,0,0
1314,CNK4,4000.0,75.0,1,0
1316,CNK9,30.0,30.0,1,0
1317,CNL3,4500.0,90.0,1,0
1317,CNL3,2207.0,75.0,0,0
1318,CNL4,3800.0,175.0,0,0
1319,CNL8,1985.0,60.0,0,0
1321,CNM2,1800.0,50.0,0,0
1322,CNM3,86.0,86.0,1,0
1324,CNM5,3520.0,100.0,0,0
1325,CNN3,2000.0,100.0,1,0
1326,CNN4,1600.0,40.0,0,0
1327,CNN8,2530.0,100.0,0,0
1327,CNN8,2530.0,100.0,0,0
1327,CNN8,2530.0,100.0,0,0
1328,CNP3,2600.0,150.0,0,1
1328,CNP3,3955.0,75.0,1,0
1328,CNP3,2500.0,50.0,0,0
46592,CNP6,1800.0,50.0,0,0
1329,CNP7,2000.0,75.0,0,0
1330,CNP8,1800.0,80.0,0,1
1330,CNP8,2230.0,80.0,0,0
1331,CNQ3,3500.0,100.0,1,0
1331,CNQ3,2570.0,50.0,0,0
1332,CNQ4,2348.0,75.0,0,0
1332,CNQ4,5502.0,100.0,1,0
1332,CNQ4,2258.0,75.0,0,0
1334,CNR4,3180.0,60.0,1,0
1335,CNR6,2240.0,95.0,0,0
1336,CNR9,1850.0,100.0,0,0
1337,CNS3,86.0,86.0,1,0
1338,CNS4,2020.0,100.0,0,0
1339,CNS6,2050.0,75.0,0,0
1341,CNS8,2800.0,75.0,0,0
1343,CNT3,3500.0,100.0,0,0
1345,CNT6,2600.0,75.0,0,0
1346,CNT7,2580.0,150.0,0,0
1346,CNT7,2550.0,150.0,0,0
1346,CNT7,2520.0,150.0,0,0
1348,CNU4,3280.0,150.0,0,0
1349,CNU8,2013.0,50.0,0,0
1351,CNV3,86.0,86.0,1,0
1352,CNV4,1775.0,485.0,0,0
1353,CNV8,3014.0,80.0,0,0
1353,CNV8,3936.0,100.0,0,0
1353,CNV8,1900.0,80.0,0,0
306924,CNV9,3000.0,75.0,1,0
1355,CNW3,2200.0,40.0,0,0
1359,CNX3,3170.0,75.0,0,0
1360,CNX8,2810.0,130.0,0,0
1361,CNY3,2450.0,75.0,0,0
1361,CNY3,5000.0,100.0,1,0
1362,CNY4,2300.0,50.0,1,0
1365,CNZ4,2400.0,140.0,0,0
1365,CNZ4,1700.0,200.0,0,0
1368,CNZ8,2870.0,75.0,1,0
317261,CO-0054,8268.0,66.0,0,0
35319,CO-TCD,3527.0,110.0000996363274,0,0
16854,CO00,2500.0,75.0,0,0
16854,CO00,3900.0,90.0,0,0
16854,CO00,2620.0,20.0,0,0
16855,CO01,67.0,61.0,0,0
16856,CO02,3500.0,50.0,0,0
16857,CO03,2500.0,50.0,0,0
16858,CO04,67.0,67.0,0,0
16859,CO05,120.0,60.0,0,0
16860,CO06,4420.0,40.0,0,0
16861,CO07,2000.0,200.0,0,0
16863,CO09,2300.0,35.0,0,0
16864,CO10,3000.0,75.0,0,0
16865,CO11,2000.0,20.0,0,0
16866,CO12,3950.0,50.0,1,0
16869,CO15,1700.0,50.0,0,0
16869,CO15,3800.0,36.0,0,0
16870,CO16,85.0,85.0,0,0
16871,CO17,1500.0,65.0,0,0
16871,CO17,2500.0,65.0,0,0
16872,CO18,3300.0,80.0,0,0
16872,CO18,4400.0,80.0,0,0
16873,CO19,3000.0,40.0,0,0
16874,CO20,2400.0,50.0,1,0
16875,CO21,20.0,20.0,0,0
43038,CO22,4000.0,75.0,0,0
43038,CO22,1800.0,75.0,0,0
16877,CO23,90.0,90.0,0,0
16878,CO24,40.0,40.0,0,0
16879,CO25,3700.0,48.0,0,0
16880,CO26,200.0,80.0,0,0
16881,CO27,2200.0,40.0,0,0
16882,CO28,100.0,100.0,0,0
16884,CO30,40.0,40.0,0,0
16885,CO31,40.0,40.0,0,0
16886,CO32,68.0,45.0,0,0
16888,CO34,32.0,28.0,0,0
16889,CO35,42.0,40.0,0,0
16889,CO35,42.0,4.0,0,0
16890,CO36,30.0,30.0,0,0
16891,CO37,48.0,48.0,0,0
16892,CO38,3000.0,80.0,0,0
16893,CO39,50.0,50.0,0,0
16894,CO40,60.0,60.0,0,0
16895,CO41,60.0,60.0,0,0
16896,CO42,2300.0,80.0,0,0
16896,CO42,2000.0,80.0,0,0
16897,CO43,3400.0,90.0,0,0
16898,CO44,75.0,75.0,0,0
16899,CO45,20.0,20.0,0,0
16900,CO46,100.0,100.0,1,0
16901,CO47,2500.0,50.0,0,0
16902,CO48,2640.0,50.0,0,0
16903,CO49,3000.0,75.0,0,0
16904,CO50,50.0,50.0,1,0
16905,CO51,100.0,100.0,0,0
16906,CO52,2400.0,30.0,0,0
16907,CO53,2700.0,55.0,0,0
16908,CO54,4000.0,60.0,0,0
16909,CO55,4000.0,60.0,0,0
16910,CO56,4280.0,40.0,0,0
16911,CO57,40.0,40.0,0,0
16912,CO58,2800.0,50.0,0,0
16913,CO59,1500.0,50.0,0,0
16914,CO60,2500.0,75.0,0,0
16915,CO61,2800.0,45.0,0,0
16915,CO61,5480.0,50.0,1,0
16916,CO62,150.0,100.0,0,0
16917,CO63,36.0,36.0,0,0
16918,CO64,45.0,45.0,0,0
16919,CO65,4200.0,30.0,0,0
16920,CO66,95.0,90.0,1,0
45324,CO68,63.0,63.0,1,0
16922,CO69,20.0,20.0,0,0
16924,CO71,57.0,57.0,0,0
16925,CO72,18.0,18.0,0,0
16926,CO73,3500.0,100.0,0,0
16927,CO74,40.0,40.0,0,0
16928,CO75,50.0,50.0,0,0
16929,CO76,3000.0,100.0,0,0
16931,CO78,125.0,125.0,0,0
16932,CO79,150.0,150.0,0,0
16933,CO80,3240.0,40.0,0,0
16933,CO80,2850.0,50.0,0,0
16934,CO81,3600.0,50.0,0,0
16935,CO82,1200.0,20.0,0,0
16935,CO82,3000.0,30.0,0,0
16936,CO83,30.0,30.0,0,0
16937,CO84,4250.0,65.0,0,0
16938,CO85,20.0,20.0,0,0
16939,CO86,1800.0,15.0,0,0
16940,CO87,17.0,17.0,0,0
16941,CO88,74.0,74.0,0,0
16942,CO89,2600.0,50.0,0,0
16943,CO90,3500.0,75.0,0,0
16946,CO93,5700.0,75.0,0,0
16947,CO94,2600.0,50.0,0,1
16948,CO95,1500.0,30.0,0,0
16948,CO95,4000.0,60.0,0,0
16949,CO96,2000.0,75.0,0,0
16950,CO97,2837.0,150.0,0,0
16951,CO98,1800.0,50.0,0,0
16951,CO98,1300.0,50.0,0,0
16952,CO99,50.0,50.0,0,0
46617,COB4,2730.0,85.0,0,0
43873,COL2,1918.0,80.0,0,0
1372,CPA4,2200.0,80.0,0,0
1380,CPB5,1680.0,65.0,0,0
1383,CPB9,2460.0,100.0,0,0
1384,CPC3,1750.0,250.0,0,0
1384,CPC3,1900.0,330.0,0,0
1384,CPC3,2650.0,200.0,0,0
1384,CPC3,2800.0,300.0,0,0
1384,CPC3,2550.0,170.0,0,0
1386,CPC6,2450.0,60.0,0,0
46491,CPC7,3500.0,5000.0,0,0
46491,CPC7,120000.0,1000.0,0,0
1388,CPD2,2805.0,80.0,0,0
1390,CPD4,2500.0,70.0,0,0
1390,CPD4,1700.0,120.0,0,0
1391,CPD8,1400.0,50.0,0,0
1391,CPD8,1400.0,50.0,0,0
1391,CPD8,3200.0,80.0,0,0
1394,CPE3,2000.0,85.0,0,0
1395,CPE4,3745.0,45.0,1,0
1396,CPE5,2200.0,75.0,0,0
1397,CPE6,3200.0,150.0,0,0
1397,CPE6,2800.0,150.0,0,0
1398,CPE7,2000.0,125.0,0,0
1398,CPE7,2550.0,150.0,0,0
1401,CPF2,2850.0,50.0,0,0
1401,CPF2,4415.0,75.0,0,0
1402,CPF4,1500.0,50.0,0,0
1402,CPF4,2000.0,75.0,0,0
1403,CPF6,2850.0,25.0,1,0
1403,CPF6,1815.0,185.0,0,0
1404,CPF7,1670.0,37.0,0,0
1406,CPG4,1800.0,90.0,0,0
1407,CPG5,2600.0,80.0,0,0
1408,CPG6,3150.0,75.0,0,0
1409,CPG7,2300.0,75.0,0,0
1412,CPH2,2700.0,150.0,0,0
1416,CPH9,2400.0,70.0,0,0
1420,CPJ5,2350.0,125.0,0,0
1422,CPK2,2000.0,75.0,0,0
46601,CPK9,2400.0,60.0,0,0
1427,CPL3,1800.0,100.0,0,0
1428,CPL4,2340.0,150.0,0,0
1429,CPL5,3100.0,60.0,1,1
1433,CPM5,1800.0,100.0,0,1
1433,CPM5,3085.0,80.0,0,0
1434,CPM7,2000.0,60.0,0,0
1437,CPN5,2000.0,90.0,0,0
320346,CPN8,1986.0,125.0,0,0
320346,CPN8,2090.0,80.0,0,0
314444,CPP3,2200.0,60.0,0,0
1440,CPP6,1350.0,100.0,0,0
1440,CPP6,2800.0,35.0,0,0
1443,CPQ4,1700.0,50.0,0,0
1444,CPR2,2260.0,50.0,0,0
1445,CPR3,3000.0,75.0,0,0
1445,CPR3,2200.0,75.0,0,0
1447,CPR5,3100.0,100.0,0,0
1448,CPR7,4000.0,75.0,1,0
46626,CPR9,2170.0,80.0,0,0
46626,CPR9,1584.0,80.0,0,0
1450,CPS2,2800.0,50.0,0,0
1451,CPS4,3100.0,100.0,0,0
1452,CPS5,2400.0,50.0,0,0
1454,CPS7,3000.0,80.0,0,0
1455,CPT2,3500.0,75.0,1,0
1456,CPT3,2445.0,200.0,0,0
1456,CPT3,1730.0,200.0,0,0
1456,CPT3,2600.0,200.0,0,0
1458,CPU3,2200.0,80.0,1,0
1460,CPU6,3000.0,150.0,0,1
1460,CPU6,4270.0,150.0,1,0
1460,CPU6,2575.0,150.0,0,0
1461,CPV2,2200.0,65.0,0,0
1462,CPV3,2475.0,200.0,0,0
1463,CPV4,1900.0,80.0,0,0
1463,CPV4,1400.0,80.0,0,0
1465,CPV7,3500.0,100.0,0,0
1466,CPV8,3500.0,100.0,0,0
320488,CPV9,1591.0,30.0,0,0
1477,CPY4,2500.0,50.0,0,0
46618,CPY9,1900.0,70.0,0,0
1480,CPZ3,4800.0,60.0,0,0
1480,CPZ3,5000.0,90.0,0,0
1480,CPZ3,3026.0,150.0,0,1
1480,CPZ3,3000.0,150.0,0,0
1481,CRB2,2000.0,75.0,0,0
1483,CRB5,5528.0,80.0,0,0
1483,CRB5,5526.0,102.0,0,0
46538,CRE3,1800.0,50.0,0,0
46538,CRE3,1500.0,50.0,0,0
320683,CRF5,2999.0,66.0,0,0
44372,CRJ2,2100.0,30.0,0,0
1490,CRL2,3000.0,60.0,0,0
1492,CRL4,4920.0,110.0000996363274,0,0
1494,CRML,2250.0,50.0,0,0
1495,CRP2,3000.0,70.0,0,0
300230,crt2,2300.0,80.0,0,0
1498,CSA2,1800.0,50.0,0,0
44427,CSB2,1500.0,40.0,0,0
1499,CSB3,2200.0,50.0,0,0
1501,CSB5,2750.0,150.0,0,0
1502,CSC3,4000.0,75.0,1,0
1503,CSC5,2400.0,85.0,0,0
1504,CSC9,1190.0,35.0,0,0
1504,CSC9,2260.0,35.0,0,0
1506,CSD3,2800.0,50.0,0,0
1507,CSD4,4000.0,75.0,1,0
314907,CSD7,1392.0,80.0,1,0
1510,CSE3,2750.0,100.0,0,0
1511,CSE4,3989.0,100.0,1,0
1512,CSE5,3000.0,75.0,1,0
1514,CSF3,4025.0,75.0,0,0
1517,CSG3,3250.0,75.0,1,0
1518,CSG5,3100.0,30.0,0,0
1518,CSG5,2550.0,50.0,0,0
1520,CSH2,1670.0,75.0,0,0
1521,CSH4,3712.0,100.0,1,0
1522,CSH5,3000.0,75.0,0,0
1525,CSJ2,3000.0,100.0,0,0
1526,CSJ4,3000.0,75.0,0,0
1527,CSJ5,2300.0,50.0,0,0
1528,CSK3,3000.0,75.0,1,0
1529,CSK4,2800.0,50.0,0,0
1530,CSK5,2400.0,75.0,0,0
16955,CSL,2430.0,75.0,0,0
1535,CSL3,3000.0,40.0,0,0
1535,CSL3,2000.0,40.0,0,0
1536,CSL5,2000.0,50.0,0,0
46493,CSL7,2960.0,150.0,0,0
46493,CSL7,2350.0,150.0,0,0
46621,CSL8,80.0,80.0,1,0
46621,CSL8,80.0,80.0,1,0
1537,CSL9,2900.0,75.0,0,0
1538,CSM3,4500.0,100.0,1,0
1539,CSM4,2100.0,40.0,0,0
1540,CSM5,3000.0,75.0,0,0
1543,CSN5,2000.0,60.0,0,0
1545,CSN7,2500.0,40.0,0,0
16956,CSP,50.0,50.0,0,0
1548,CSP3,2345.0,65.0,0,0
1549,CSP5,2000.0,50.0,0,0
1550,CSP6,2600.0,60.0,0,0
1551,CSQ3,3750.0,40.0,1,0
16957,CSR,5000.0,150.0,0,0
1552,CSR3,4000.0,75.0,1,0
1556,CSR8,4700.0,100.0,1,0
1558,CSS3,3000.0,75.0,1,0
1559,CSS4,1950.0,100.0,0,0
1560,CST3,2825.0,50.0,0,0
1560,CST3,2275.0,65.0,0,0
1562,CST7,2600.0,100.0,0,0
1563,CSU2,3792.0,100.0,0,0
1564,CSU3,3800.0,75.0,1,0
1565,CSU4,1800.0,100.0,0,0
1566,CSU5,2500.0,75.0,0,0
299269,csv8,2400.0,30.0,0,0
1571,CSW5,1000.0,100.0,0,0
1571,CSW5,800.0,100.0,0,0
1572,CSX3,2600.0,26.0,0,0
1573,CSX5,1900.0,50.0,0,0
1574,CSX7,3100.0,90.0,0,0
1575,CSY3,4000.0,75.0,1,0
1576,CSY4,2400.0,70.0,0,0
1581,CSZ3,3300.0,150.0,0,0
1582,CSZ4,1800.0,75.0,0,0
16958,CT00,200.0,200.0,0,0
16959,CT01,1400.0,150.0,0,0
16960,CT02,45.0,45.0,0,0
16961,CT03,45.0,45.0,1,0
16962,CT04,1800.0,100.0,0,0
16963,CT05,2600.0,200.0,0,0
16964,CT06,80.0,60.0,0,0
16965,CT07,1500.0,75.0,0,0
16966,CT08,1900.0,60.0,0,0
16967,CT09,1360.0,120.0,0,0
45336,CT10,60.0,30.0,0,0
16968,CT11,1250.0,200.0,0,0
16969,CT12,40.0,40.0,0,0
16970,CT13,1700.0,90.0,0,0
16971,CT14,2400.0,100.0,1,0
16972,CT15,1800.0,180.0,0,0
16973,CT16,5000.0,200.0,0,0
16974,CT17,93.0,93.0,1,0
16975,CT18,500.0,200.0,0,0
16976,CT19,1800.0,100.0,0,0
16977,CT20,1600.0,200.0,0,0
16978,CT21,50.0,50.0,0,0
16980,CT23,80.0,80.0,0,0
16981,CT24,3100.0,75.0,0,0
16982,CT25,30.0,30.0,0,0
16984,CT27,40.0,40.0,0,0
16985,CT28,100.0,100.0,0,0
16986,CT29,2500.0,45.0,1,0
16988,CT31,2600.0,60.0,0,0
16989,CT32,2000.0,200.0,0,0
16991,CT34,60.0,60.0,0,0
16992,CT35,60.0,60.0,0,0
16993,CT36,2150.0,50.0,0,0
16994,CT37,750.0,150.0,0,0
16994,CT37,600.0,150.0,0,0
16995,CT38,43.0,43.0,0,0
16996,CT39,1400.0,50.0,0,0
16997,CT40,60.0,60.0,0,0
16998,CT41,150.0,90.0,1,0
16999,CT42,1600.0,40.0,0,0
17000,CT43,1725.0,150.0,0,0
17001,CT44,2000.0,100.0,0,0
17002,CT45,60.0,60.0,0,0
17003,CT46,100.0,100.0,0,0
17004,CT47,60.0,60.0,0,0
17005,CT48,1800.0,30.0,0,0
17006,CT49,75.0,75.0,0,0
17007,CT50,30.0,30.0,0,0
17008,CT51,2000.0,100.0,0,0
17009,CT52,2000.0,200.0,0,0
17010,CT53,20.0,20.0,0,0
17011,CT54,100.0,100.0,0,0
17012,CT55,100.0,100.0,0,0
17013,CT56,40.0,40.0,0,0
17014,CT57,100.0,75.0,0,0
17015,CT58,100.0,100.0,0,0
17016,CT59,2700.0,200.0,0,0
17017,CT60,20.0,16.0,0,0
45340,CT62,30.0,30.0,0,0
17020,CT65,100.0,90.0,0,0
17021,CT66,1400.0,50.0,0,0
17023,CT68,100.0,100.0,0,0
17024,CT69,50.0,25.0,0,0
17025,CT70,130.0,100.0,0,0
17026,CT71,80.0,80.0,1,0
17028,CT73,50.0,50.0,0,0
17029,CT74,1300.0,200.0,0,0
17030,CT75,55.0,55.0,0,0
17031,CT76,325.0,140.0,1,0
17032,CT77,100.0,100.0,0,0
17033,CT78,2900.0,100.0,0,0
17034,CT79,40.0,40.0,0,0
17035,CT80,1700.0,50.0,0,0
17036,CT82,4000.0,2000.0,0,0
17037,CT83,80.0,80.0,1,0
17038,CT84,50.0,50.0,0,0
17039,CT85,2000.0,50.0,1,0
17040,CT86,800.0,600.0,0,0
17041,CT87,5000.0,500.0,0,0
17042,CT88,110.0,110.0,0,0
17043,CT89,35.0,35.0,0,0
17044,CT90,32.0,32.0,0,0
17045,CT91,37.0,37.0,0,0
17046,CT92,18.0,18.0,0,0
17047,CT93,42.0,42.0,0,0
17049,CT95,64.0,64.0,0,0
17050,CT96,1800.0,24.0,1,0
17051,CT97,60.0,60.0,0,0
17052,CT98,45.0,45.0,1,0
17053,CT99,60.0,60.0,0,0
1586,CTA3,2500.0,40.0,0,0
1587,CTA4,4489.0,100.0,1,0
1590,CTB6,1640.0,85.0,0,0
1593,CTE5,2200.0,150.0,0,0
1594,CTF3,3000.0,75.0,0,0
46595,CTF4,1800.0,70.0,0,0
1596,CTG3,4000.0,100.0,1,0
300234,CTH2,1001.0,75.0,0,0
1597,CTH3,1500.0,50.0,0,0
1603,CTK2,4000.0,100.0,0,0
1604,CTK6,1640.0,85.0,0,0
43330,CTK7,3000.0,100.0,0,0
1606,CTN6,3100.0,70.0,0,0
313805,CTN7,1958.0,40.0,1,0
1608,CTP9,6529.0,150.0,0,0
1609,CTQ2,2600.0,50.0,0,0
1610,CTQ4,1400.0,60.0,0,0
1611,CTQ6,1750.0,75.0,0,0
1614,CTR6,2000.0,40.0,0,0
1616,CTT2,1600.0,50.0,0,0
1617,CTT5,3938.0,100.0,1,0
1618,CTU2,4900.0,150.0,0,0
1620,CTY5,2200.0,65.0,0,0
44471,cvb2,5000.0,110.0000996363274,0,0
46627,CVF2,1920.0,60.0,0,0
17054,CVH,3150.0,100.0,1,0
17054,CVH,6350.0,100.0,1,0
1625,CWC1,1320.0,75.0,0,0
1625,CWC1,1500.0,75.0,0,0
299277,cwf2,1500.0,50.0,0,0
335889,CWL3,1396.0,110.0000996363274,0,0
335889,CWL3,2534.0,110.0000996363274,0,0
17055,CXC,2850.0,75.0,0,0
46596,CYAB,3935.0,98.0,1,0
1652,CYAC,3900.0,100.0,0,0
1653,CYAD,5000.0,150.0,0,0
1654,CYAG,2600.0,75.0,1,0
1654,CYAG,4500.0,100.0,1,0
1655,CYAH,5000.0,150.0,0,0
1656,CYAL,2900.0,75.0,0,0
1657,CYAM,6000.0,200.0,1,0
1657,CYAM,6000.0,200.0,1,0
1658,CYAQ,3500.0,100.0,0,0
1659,CYAS,3521.0,110.0000996363274,0,0
1660,CYAT,3500.0,100.0,0,0
1661,CYAU,3937.0,75.0,1,0
1662,CYAV,2850.0,75.0,1,0
1662,CYAV,3000.0,75.0,1,0
1662,CYAV,3000.0,75.0,1,0
1663,CYAW,5692.0,200.0,1,1
1663,CYAW,8998.0,200.0,0,1
1663,CYAW,3500.0,112.0,1,0
1664,CYAX,3600.0,75.0,1,0
1665,CYAY,4000.0,100.0,1,0
1666,CYAZ,4999.0,150.0,0,0
1666,CYAZ,4997.0,100.0,0,0
1666,CYAZ,5000.0,100.0,0,0
1667,CYBA,3000.0,190.0,0,0
1668,CYBB,5000.0,100.0,1,0
1669,CYBC,6000.0,150.0,1,0
1670,CYBD,4200.0,100.0,0,0
1671,CYBE,3251.9476494975756,110.0000996363274,0,0
1671,CYBE,3930.0,100.0,1,0
1672,CYBF,4433.0,75.0,1,0
1673,CYBG,10000.0,150.0,1,0
1673,CYBG,6000.0,150.0,1,0
1674,CYBK,4200.0,100.0,1,0
1675,CYBL,6499.0,150.0,1,0
1629,CYBP,2400.0,50.0,0,0
1629,CYBP,2800.0,75.0,0,0
1677,CYBQ,3200.0,100.0,0,0
1677,CYBQ,3251.9476494975756,110.0000996363274,0,0
1678,CYBR,2795.0,100.0,0,1
1678,CYBR,6500.0,150.0,1,0
1678,CYBR,3000.0,60.0,0,0
1679,CYBT,3500.0,90.0,0,0
1680,CYBU,2930.0,75.0,0,0
1680,CYBU,2900.0,115.0,0,0
1681,CYBV,2900.0,75.0,0,0
1682,CYBW,3423.0,100.0,1,0
1682,CYBW,5000.0,98.0,1,0
1683,CYBX,4500.0,150.0,1,0
1684,CYCA,2500.0,75.0,0,0
1685,CYCB,5000.0,150.0,1,0
1686,CYCC,3500.0,100.0,1,0
1687,CYCD,6602.0,150.0,1,0
1688,CYCE,5012.0,100.0,1,0
1688,CYCE,4400.0,150.0,1,0
1689,CYCG,5300.0,150.0,1,0
1690,CYCH,5200.0,150.0,0,1
1690,CYCH,10006.0,150.0,1,0
1690,CYCH,7500.0,150.0,0,1
1690,CYCH,5513.0,150.0,0,1
1364,CYCK,5000.0,75.0,1,0
1691,CYCL,6000.0,150.0,1,0
1692,CYCN,4500.0,100.0,1,0
1693,CYCO,5500.0,100.0,1,0
1694,CYCP,5000.0,60.0,0,0
1695,CYCQ,4484.0,100.0,1,0
1696,CYCR,3990.0,95.0,0,0
1697,CYCS,3600.0,110.0000996363274,0,0
1698,CYCT,3000.0,75.0,1,0
1699,CYCW,3990.0,75.0,1,0
1701,CYCY,3500.0,100.0,1,0
1702,CYCZ,6003.0,100.0,1,0
317872,CYD,2208.0,110.0000996363274,0,0
317872,CYD,2036.0,110.0000996363274,0,0
1703,CYDA,5000.0,100.0,1,0
1704,CYDB,5000.0,100.0,1,0
1705,CYDC,3932.0,75.0,0,0
1706,CYDF,8005.0,150.0,1,0
1708,CYDL,6000.0,90.0,1,0
