ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_region,municipality,iata_code
BIKP,small_airport,Kópasker Airport,66.31079864501953,-16.466699600219727,20.0,EU,IS-6,Kópasker,OPA
BIKR,small_airport,Sauðárkrókur Airport,65.73169708249999,-19.5727996826,8.0,EU,IS-5,Sauðárkrókur,SAK
BINF,small_airport,Norðfjörður Airport,65.13189697265625,-13.746399879455565,13.0,EU,IS-7,Norðfjörður,NOR
BIOF,small_airport,Ólafsfjörður Airport,66.08329772949219,-18.66670036315918,32.0,EU,IS-6,Ólafsfjörður,OFJ
BIPA,small_airport,Patreksfjörður Airport,65.555801,-23.965,11.0,EU,IS-4,Patreksfjörður,PFJ
BIRE,small_airport,Reykhólar Airport,65.45262908935547,-22.20611572265625,60.0,EU,IS-4,Reykhólar,RHA
BIRF,small_airport,Rif Airport,64.9113998413,-23.8230991364,18.0,EU,IS-3,Rif,OLI
BIRG,small_airport,Raufarhöfn Airport,66.40640258789061,-15.918299674987793,39.0,EU,IS-6,Raufarhöfn,RFN
BIRK,medium_airport,Reykjavik Airport,64.1299972534,-21.9405994415,48.0,EU,IS-1,Reykjavik,RKV
BIRL,small_airport,Reykjahlíð Airport,65.65579986572266,-16.918100357055664,1030.0,EU,IS-6,Myvatn,MVA
BISI,medium_airport,Siglufjörður Airport,66.137847,-18.908157,10.0,EU,IS-6,Siglufjörður,SIJ
BIST,small_airport,Stykkishólmur Airport,65.05809783935547,-22.7942008972168,42.0,EU,IS-3,Stykkishólmur,SYK
BITE,small_airport,Þingeyri Airport,65.87030029296875,-23.559999465942386,65.0,EU,IS-4,Þingeyri,TEY
BITN,small_airport,Þórshöfn Airport,66.218498,-15.3356,65.0,EU,IS-6,Þórshöfn,THO
BIVM,medium_airport,Vestmannaeyjar Airport,63.42430114746094,-20.27890014648437,326.0,EU,IS-8,Vestmannaeyjar,VEY
BIVO,small_airport,Vopnafjörður Airport,65.72059631347656,-14.850600242614744,16.0,EU,IS-7,Vopnafjörður,VPN
BJE,small_airport,Baleela Airport,11.199444444400001,28.5230555556,1690.0,AF,SD-13,Baleela Base Camp,BJE
BJQ,small_airport,Bahja Airport,19.8730555556,56.067777777799996,515.0,AS,OM-WU,Bahja,BJQ
BKPR,medium_airport,Priština Adem Jashari International Airport,42.5728,21.035801,1789.0,EU,XK-01,Prishtina,PRN
BMH,small_airport,Bomai Airport,-6.3731666666699995,144.637,3300.0,OC,PG-CPK,Bomai,BMH
BMQ,small_airport,Bamburi Airport,-3.9833629999999998,39.730982,52.0,AF,KE-300,Bamburi,BMQ
BMZ,small_airport,Bamu Airport,-7.8485,143.2433,50.0,OC,PG-WPD,Bamu,BMZ
BNM,small_airport,Bodinumu Airport,-9.107777777779999,147.666722222,3700.0,OC,PG-CPM,Bodinumu,BNM
BNQ,closed,Baganga airport,7.6119444444400015,126.568888889,42.0,AS,PH-DAO,Baganga,BNQ
BNT,small_airport,Bundi Airport,-5.7422222222200014,145.2275,4400.0,OC,PG-MPM,Bundi,BNT
BNV,closed,Boana Airport,-6.433,146.825,2950.0,OC,PG-MPL,Boana,BNV
BNZ,closed,Banz Airport,-5.807,144.623,5150.0,OC,PG-JI,Banz,BNZ
BO-0001,small_airport,Rurenabaque Airport,-14.4279003143,-67.4968032837,676.0,SA,BO-B,Rurenabaque,RBQ
BO-BVL,small_airport,Baures Airport,-13.5833330154,-63.5833320618,470.0,SA,BO-B,Baures,BVL
BOQ,closed,Boku Airport,-6.5427,155.3419,225.0,OC,PG-NSB,Boku,BOQ
BOT,small_airport,Bosset Airport,-7.2372570000000005,141.1063222,80.0,OC,PG-WPD,Bosset,BOT
BOV,small_airport,Boang Airport,-3.3834,153.2812,85.0,OC,PG-NIK,Boang Island,BOV
BPF,small_airport,Batuna Aerodrome,-8.56202777778,158.119305556,24.0,OC,SB-WE,Batuna Mission Station,BPF
BR-0015,closed,Tucumã Airport,-6.7488,-51.1478,1060.0,SA,BR-PA,Tucumã,TUZ
BR-0569,medium_airport,Glauber de Andrade Rocha Airport,-14.907885,-40.914804,2940.0,SA,BR-BA,Vitória da Conquista,VDC
BR-ALT,small_airport,Alenquer Airport,-1.9169999999999998,-54.7231,55.0,SA,BR-PA,Alenquer,ALT
BSP,small_airport,Bensbach Airport,-8.858055555560002,141.259444444,30.0,OC,PG-WPD,Bensbach,BSP
BSV,small_airport,Besakoa Airport,-15.6725,47.0616666667,40.0,AF,MG-M,Besakoa,BSV
BUL,small_airport,Bulolo Airport,-7.216286671410002,146.649541855,2240.0,OC,PG-MPL,Bulolo,BUL
BVP,closed,Bolovip Airstrip,-5.3633,141.655,4990.0,OC,PG-WPD,Bolovip,BVP
BVR,small_airport,Esperadinha Airport,14.8643055556,-24.746,64.0,AF,CV-S,Brava Island,BVR
BW-HUK,small_airport,Hukuntsi Airport,-23.9897,21.758101,3720.0,AF,BW-KG,Hukuntsi,HUK
BWP,small_airport,Bewani Airport,-3.0216666666700003,141.165277778,550.0,OC,PG-SAN,Bewani,BWP
BXL,seaplane_base,Blue Lagoon Seaplane Base,-16.942999999999998,177.368,0.0,OC,FJ-W,Nanuya Lailai Island,BXL
BXZ,small_airport,Bunsil Airport,-5.7243,147.8667,201.0,OC,PG-MPL,Bunsil - Umboi Island,BXZ
BYL,small_airport,Bella Yella Airport,7.369166666669999,-9.99372222222,690.0,AF,LR-LO,Beliyela,BYL
BYV,seaplane_base,Beira Lake Seaplane Base,6.9294444444400005,79.85416666670002,17.0,AS,LK-1,Colombo,BYV
BZM,small_airport,Bemolanga Airport,-17.6925,45.0888333333,950.0,AF,MG-M,Bemolanga,BZM
CG-OKG,small_airport,Okoyo Airport,-1.4483300447463998,15.073300361633,1415.0,AF,CG-8,Okoyo,OKG
CGC,small_airport,Cape Gloucester Airport,-5.458965,148.432417,78.0,OC,PG-WBK,Cape Gloucester,CGC
CGG,small_airport,Casiguran Airport,16.1941,122.0651,48.0,AS,PH-AUR,Casiguran,CGG
CGT,closed,Chinguetti Airport,20.5055,-12.3978,1775.0,AF,MR-07,Chinguetti,CGT
CMT,small_airport,New Cametá Airport,-2.2468,-49.56,60.0,SA,BR-PA,Cametá,CMT
CMZ,small_airport,Caia Airport,-17.8331,35.3341,156.0,AF,MZ-S,Caia,CMZ
CN-0005,small_airport,Tangshan Sannühe Airport,39.7178001404,118.00262451200001,50.0,AS,CN-13,Tangshan,TVS
CN-0012,medium_airport,Yuanmou Air Base,25.737499237061,101.88200378418001,3810.0,AS,CN-53,Yuanmou,YUA
CN-0024,medium_airport,Zhangjiakou Ningyuan Airport,40.7386016846,114.930000305,2347.0,AS,CN-13,Zhangjiakou,ZQZ
CN-0027,medium_airport,Baoshan Yunrui Airport,25.053301,99.168297,5453.0,AS,CN-53,Baoshan,BSD
CN-0034,small_airport,Dazu Air Base,29.636227,105.77362099999999,1220.0,AS,CN-50,Dazu,DZU
CN-0040,medium_airport,Lincang Airport,23.7381,100.025002,6230.0,AS,CN-53,Lincang,LNJ
CN-0046,medium_airport,Shigatse Air Base,29.3519,89.311401,3782.0,AS,CN-54,Xigazê,RKZ
CN-0050,medium_airport,Bao'anying Airport,26.54,101.79852,1620.0,AS,CN-51,Panzhihua,PZI
CN-0051,small_airport,Zigong Airport,29.376484,104.625789,1133.0,AS,CN-51,Zigong,ZKL
CN-0061,medium_airport,Foshan Shadi Airport,23.0833,113.07,6.0,AS,CN-44,Foshan (Nanhai),FUO
CN-0062,small_airport,Bazhong Enyang Airport,31.73842,106.64487199999999,1804.0,AS,CN-51,Bazhong,BZX
CN-0067,medium_airport,Xinyang Minggang Airport,32.540819,114.07914099999999,312.0,AS,CN-41,Xinyang,XAI
CN-0068,medium_airport,Huizhou Pingtan Airport,23.049999,114.599998,50.0,AS,CN-44,Huizhou (Pingtan),HUZ
CN-0079,medium_airport,Shaoguan Guitou Airport,24.9786,113.420998,280.0,AS,CN-44,Ruyuan Yao Autonomous County (Shaoguan),HSC
CN-0081,medium_airport,Jinggangshan Airport,26.856899,114.73700000000001,281.0,AS,CN-36,Ji'an,JGS
CN-0082,medium_airport,Baise Youjiang Airport,23.7206,106.959999,490.0,AS,CN-45,Baise (Tianyang),AEB
CN-0091,medium_airport,Dongying Shengli Airport,37.508598327600005,118.788002014,15.0,AS,CN-37,Dongying,DOY
CN-0104,medium_airport,Xingcheng Air Base,40.580328,120.700374,30.0,AS,CN-21,"Xingcheng, Huludao",XEN
CN-0113,medium_airport,Altay Airport,47.749886,88.085808,2460.0,AS,CN-65,Altay,AAT
CN-0130,medium_airport,Tianshui Maijishan Airport,34.559399,105.860001,3590.0,AS,CN-62,Tianshui,THQ
CN-0143,medium_airport,Zhangye Ganzhou Airport,38.8018989563,100.67500305200001,5280.0,AS,CN-62,Zhangye,YZY
CN-0157,small_airport,Morin Dawa Banner Airport,48.38745,124.43127,722.0,AS,CN-15,Hulunbuir,DWS
CN-0164,closed,Liuting Airport,36.266102000000004,120.374001,33.0,AS,CN-37,Qingdao,TAO
CN-0177,small_airport,Shijiazhuang Luancheng Airport,37.91305,114.59166,197.0,AS,CN-13,Shijiazhuang,LCT
CN-0189,medium_airport,Dandong Langtou Airport,40.0247,124.28600300000001,30.0,AS,CN-21,"Zhenxing, Dandong",DDG
CN-NTG,small_airport,Nantong Airport,32.0708007812,120.975997925,16.0,AS,CN-32,Nantong,NTG
CO-ARQ,small_airport,El Troncal Airport,7.02106,-71.388901,512.0,SA,CO-ARA,Arauquita,ARQ
CO-LCR,small_airport,La Chorrera Airport,-0.733333,-73.01666999999999,709.0,SA,CO-AMA,La Chorrera,LCR
CO-SNT,small_airport,Las Cruces Airport,7.38322,-73.505402,440.0,SA,CO-SAN,Sabana De Torres,SNT
CO-TCD,small_airport,Tarapacá Airport,-2.8947220000000002,-69.747222,253.0,SA,CO-AMA,Tarapacá,TCD
CUJ,small_airport,Culion Airport,11.8553,119.9378,155.0,AS,PH-PLW,Culion Island,CUJ
CY-0002,medium_airport,Lefkoniko Airport / Geçitkale Air Base,35.235946999999996,33.724358,146.0,AS,CY-03,Geçitkale,GEC
DA14,small_airport,Mostaganem Airport,35.904134,0.143337,732.0,AF,DZ-27,Mostaganem,MQV
DAAB,medium_airport,Blida Airport,36.503601,2.8141700000000003,535.0,AF,DZ-09,Blida,QLD
DAAD,medium_airport,Bou Saada Airport,35.3325,4.20639,1506.0,AF,DZ-28,Ouled Sidi Brahim,BUJ
DAAE,medium_airport,Soummam – Abane Ramdane Airport,36.712793,5.07857,20.0,AF,DZ-06,Béjaïa,BJA
DAAG,large_airport,Houari Boumediene Airport,36.691002000000005,3.21541,82.0,AF,DZ-16,Algiers,ALG
DAAJ,medium_airport,Djanet Inedbirene Airport,24.292801,9.45244,3176.0,AF,DZ-33,Djanet,DJG
DAAP,medium_airport,Illizi Takhamalt Airport,26.7234992981,8.62265014648,1778.0,AF,DZ-33,Illizi,VVZ
DAAS,medium_airport,Ain Arnat Airport,36.178100585900005,5.32449007034,3360.0,AF,DZ-19,Sétif,QSF
DAAT,medium_airport,Aguenar – Hadj Bey Akhamok Airport,22.8115005493,5.45107984543,4518.0,AF,DZ-11,Tamanrasset,TMR
DAAV,medium_airport,Jijel Ferhat Abbas Airport,36.7951011658,5.873610019680001,36.0,AF,DZ-18,Jijel,GJL
DAAY,medium_airport,Mecheria Airport,33.535900116,-0.242353007197,3855.0,AF,DZ-45,Mecheria,MZW
DABB,medium_airport,Rabah Bitat Airport,36.826781,7.813339999999999,16.0,AF,DZ-23,Annaba,AAE
DABC,medium_airport,Mohamed Boudiaf International Airport,36.2760009765625,6.620389938354492,2265.0,AF,DZ-25,Constantine,CZL
DABO,small_airport,Oum El Bouaghi Air Base,35.8797,7.2708,2980.0,AF,DZ-04,Oum El Bouaghi,QMH
DABS,medium_airport,Cheikh Larbi Tébessi Airport,35.4315986633,8.120719909670001,2661.0,AF,DZ-12,Tébessi,TEE
DABT,medium_airport,Batna Mostefa Ben Boulaid Airport,35.752102,6.308590000000001,2697.0,AF,DZ-05,Batna,BLJ
DAFH,medium_airport,Hassi R'Mel Airport,32.930401,3.31154,2540.0,AF,DZ-03,Hassi R'Mel,HRM
DAFI,small_airport,Tsletsi Airport,34.6657,3.3510000000000004,3753.0,AF,DZ-17,Djelfa,QDJ
DAH,small_airport,Dathina Airport,13.866883999999999,46.133472999999995,-2.0,AS,YE-AB,Dathina,DAH
DAOB,medium_airport,Abdelhafid Boussouf Bou Chekif Airport,35.341099,1.46315,3245.0,AF,DZ-14,Tiaret,TID
DAOF,medium_airport,Tindouf Airport,27.700399398800002,-8.167099952700001,1453.0,AF,DZ-37,Tindouf,TIN
DAOI,medium_airport,Chlef Aboubakr Belkaid International Airport,36.217166,1.3422370000000001,463.0,AF,DZ-02,Chlef,CFK
DAOL,medium_airport,Oran Tafraoui Airport,35.5424,-0.532278,367.0,AF,DZ-31,Tafraoui,TAF
DAON,medium_airport,Zenata – Messali El Hadj Airport,35.0167007446,-1.4500000476800001,814.0,AF,DZ-13,Tlemcen,TLM
DAOO,medium_airport,Oran International Airport Ahmed Ben Bella,35.623901000000004,-0.621183,295.0,AF,DZ-31,Oran,ORN
DAOR,medium_airport,Béchar Boudghene Ben Ali Lotfi Airport,31.645700454711914,-2.269860029220581,2661.0,AF,DZ-08,Béchar,CBH
DAOS,small_airport,Sidi Bel Abbes Airport,35.1717987061,-0.593275010586,1614.0,AF,DZ-22,Sidi Bel Abbès,BFW
DAOV,medium_airport,Ghriss Airport,35.207699,0.147142,1686.0,AF,DZ-29,Ghriss,MUW
DAOY,small_airport,El Bayadh Airport,33.7216666667,1.0925,4493.0,AF,DZ-32,El Bayadh,EBH
DATG,small_airport,In Guezzam Airport,19.566999435424805,5.75,1312.0,AF,DZ-11,In Guezzam,INF
DATM,small_airport,Bordj Badji Mokhtar Airport,21.3778,0.9269799999999999,1303.0,AF,DZ-01,Bordj Badji Mokhtar,BMW
DAUA,medium_airport,Touat Cheikh Sidi Mohamed Belkebir Airport,27.837601,-0.186414,919.0,AF,DZ-01,Adrar,AZR
DAUB,medium_airport,Biskra - Mohamed Khider Airport,34.793301,5.738230000000001,289.0,AF,DZ-07,Biskra,BSK
DAUE,medium_airport,El Golea Airport,30.571301000000002,2.8595900000000003,1306.0,AF,DZ-47,El Menia,ELG
DAUG,medium_airport,Noumérat - Moufdi Zakaria Airport,32.38410186767578,3.7941100597381587,1512.0,AF,DZ-47,Ghardaïa,GHA
DAUH,medium_airport,Hassi Messaoud-Oued Irara Krim Belkacem Airport,31.673000000000002,6.14044,463.0,AF,DZ-30,Hassi Messaoud,HME
DAUI,medium_airport,In Salah Airport,27.2509994507,2.51202011108,896.0,AF,DZ-11,In Salah,INZ
DAUK,medium_airport,Touggourt Sidi Madhi Airport,33.067798614501946,6.088669776916504,279.0,AF,DZ-30,Touggourt,TGR
DAUL,medium_airport,Laghouat - Molay Ahmed Medeghri Airport,33.7644,2.92834,2510.0,AF,DZ-03,Laghouat,LOO
DAUO,medium_airport,Guemar Airport,33.5113983154,6.776790142059999,203.0,AF,DZ-39,Guemar,ELU
DAUT,medium_airport,Timimoun Airport,29.237100601199998,0.276033014059,1027.0,AF,DZ-01,Timimoun,TMX
DAUU,medium_airport,Ain Beida Airport,31.9172,5.412780000000001,492.0,AF,DZ-30,Ouargla,OGX
DAUZ,medium_airport,Zarzaitine - In Aménas Airport,28.0515,9.64291,1847.0,AF,DZ-33,In Aménas,IAM
DBBB,medium_airport,Cadjehoun Airport,6.357230186462402,2.384350061416626,19.0,AF,BJ-AQ,Cotonou,COO
DBBD,small_airport,Djougou Airport,9.69208333333,1.63777777778,1480.0,AF,BJ-DO,Djougou,DJA
DBBK,small_airport,Kandi Airport,11.144789999999999,2.940381,951.0,AF,BJ-AL,Kandi,KDC
DBBN,small_airport,Natitingou Airport,10.376965,1.360507,1512.0,AF,BJ-AK,Natitingou,NAE
DBBP,small_airport,Parakou Airport,9.35768985748291,2.609679937362671,1266.0,AF,BJ-BO,Parakou,PKO
DBBS,small_airport,Savé Airport,8.018170356750487,2.4645800590515137,597.0,AF,BJ-CO,Savé,SVF
DBC,medium_airport,Baicheng Chang'an Airport,45.505278000000004,123.019722,480.0,AS,CN-22,Baicheng,DBC
DBK,seaplane_base,Dutch Bay SPB,8.273,79.756,0.0,AS,LK-6,Kalpitiya Island,DBK
DBP,small_airport,Debepare Airport,-6.308611111109999,141.905555556,360.0,OC,PG-WPD,Debepare,DBP
DBU,seaplane_base,Dambulu Oya Tank Seaplane Base,7.8604,80.6304,535.0,AS,LK-2,Dambulla,DBU
DER,small_airport,Derim Airport,-6.14472222222,147.10722222200002,4850.0,OC,PG-MPL,Derim,DER
DEX,small_airport,Nop Goliat Airport,-4.8557,139.482006,198.0,AS,ID-PA,Dekai - Yahukimo,DEX
DFCA,small_airport,Kaya Airport,13.06700038909912,-1.100000023841858,984.0,AF,BF-SMT,Kaya,XKY
DFCC,small_airport,Ouahigouya Airport,13.56700038909912,-2.4170000553131104,1106.0,AF,BF-YAT,Ouahigouya,OUG
DFCJ,small_airport,Djibo Airport,14.100000381469727,-1.6330000162124634,1001.0,AF,BF-SOM,Djibo,XDJ
DFCL,small_airport,Leo Airport,11.100000381469727,-2.0999999046325684,1181.0,AF,BF-SIS,Leo,XLU
DFCP,small_airport,Po Airport,11.149999618530273,-1.149999976158142,1050.0,AF,BF-NAO,Po,PUP
DFEA,small_airport,Boulsa Airport,12.649999618530273,-0.5669999718666077,984.0,AF,BF-NAM,Boulsa,XBO
DFEB,small_airport,Bogande Airport,12.982999801635742,-0.16699999570846558,984.0,AF,BF-GNA,Bogande,XBG
DFED,small_airport,Diapaga Airport,12.060324000000001,1.784631,951.0,AF,BF-TAP,Diapaga,DIP
DFEE,small_airport,Dori Airport,14.032999992370605,-0.032999999821186066,919.0,AF,BF-SEN,Dori,DOR
DFEF,small_airport,Fada N'gourma Airport,12.032999992370605,0.3499999940395355,1011.0,AF,BF-GOU,Fada N'gourma,FNG
DFEG,small_airport,Gorom-Gorom Airport,14.449999809265135,-0.2329999953508377,935.0,AF,BF-OUD,Gorom-Gorom,XGG
DFEL,small_airport,Kantchari Airport,12.467000007629395,1.5,879.0,AF,BF-TAP,Kantchari,XKA
DFEM,small_airport,Tambao Airport,14.790873999999999,0.039492,820.0,AF,BF-OUD,Tambao,TMQ
DFEP,small_airport,Pama Airport,11.25,0.699999988079071,699.0,AF,BF-KMP,Pama,XPA
DFER,small_airport,Arly Airport,11.597000122070312,1.4830000400543213,761.0,AF,BF-TAP,Arly,ARL
DFES,small_airport,Sebba Airport,13.449999809265135,0.5170000195503235,886.0,AF,BF-SEN,Sebba,XSE
DFET,small_airport,Tenkodogo Airport,11.800000190734865,-0.367000013589859,1017.0,AF,BF-BLG,Tenkodogo,TEG
DFEZ,small_airport,Zabré Airport,11.166999816894533,-0.6169999837875366,886.0,AF,BF-BLG,Zabré,XZA
DFFD,medium_airport,Ouagadougou Airport,12.3532,-1.51242,1037.0,AF,BF-KAD,Ouagadougou,OUA
DFOB,small_airport,Banfora Airport,10.68299961090088,-4.7170000076293945,984.0,AF,BF-COM,Banfora,BNR
DFOD,small_airport,Dedougou Airport,12.458999633789062,-3.490000009536743,984.0,AF,BF-MOU,Dedougou,DGU
DFOG,small_airport,Gaoua Airport,10.384058999999999,-3.163454,1099.0,AF,BF-PON,Gaoua,XGA
DFON,small_airport,Nouna Airport,12.75,-3.867000103,886.0,AF,BF-KOS,Nouna,XNU
DFOO,medium_airport,Bobo Dioulasso Airport,11.160099983215332,-4.33096981048584,1511.0,AF,BF-HOU,Bobo Dioulasso,BOY
DFOT,small_airport,Tougan Airport,13.06700038909912,-3.066999912261963,984.0,AF,BF-SOR,Tougan,TUQ
DFOU,small_airport,Diebougou Airport,10.949999809265137,-3.25,984.0,AF,BF-BGR,Diebougou,XDE
DFOY,small_airport,Aribinda Airport,14.2170000076,-0.883000016212,1122.0,AF,BF-SOM,Aribinda,XAR
DGAA,large_airport,Kotoka International Airport,5.605189800262451,-0.16678600013256073,205.0,AF,GH-AA,Accra,ACC
DGG,closed,Fishermans Airfield,-9.5128,147.0505,24.0,OC,PG-CPM,Daugo Island,DGG
DGLE,medium_airport,Tamale Airport,9.55718994140625,-0.8632140159606934,553.0,AF,GH-NP,Tamale,TML
DGM,seaplane_base,Dandugama Seaplane Base,7.1079,79.8721,0.0,AS,LK-1,Colombo,DGM
DGSI,medium_airport,Kumasi Airport,6.714560031890869,-1.5908199548721311,942.0,AF,GH-AH,Kumasi,KMS
DGSN,medium_airport,Sunyani Airport,7.361830234527588,-2.3287599086761475,1014.0,AF,GH-BA,Sunyani,NYI
DGTK,medium_airport,Takoradi Airport,4.896059989929199,-1.7747600078582764,21.0,AF,GH-WP,Sekondi-Takoradi,TKD
DHG,small_airport,Dalnegorsk Airport,44.558748,135.490005,833.0,EU,RU-PRI,Dalnegorsk,DHG
DIAO,small_airport,Aboisso Airport,5.461944,-3.234722,95.0,AF,CI-13,Aboisso,ABO
DIAP,medium_airport,Félix-Houphouët-Boigny International Airport,5.2613900000000005,-3.9262900000000003,21.0,AF,CI-01,Abidjan,ABJ
DIAU,small_airport,Abengourou Airport,6.715559959411621,-3.4702799320220947,676.0,AF,CI-05,Abengourou,OGO
DIBI,small_airport,Boundiali Airport,9.532999992370604,-6.4670000076293945,1286.0,AF,CI-03,Boundiali,BXI
DIBK,medium_airport,Bouaké Airport,7.7388,-5.07367,1230.0,AF,CI-04,Bouaké,BYK
DIBN,small_airport,Bouna Airport,9.27750015258789,-3.025279998779297,1148.0,AF,CI-08,Bouna,BQO
DIBU,small_airport,Soko Airport,8.017219543457031,-2.7619400024414062,1247.0,AF,CI-08,Bondoukou,BDK
DIDK,small_airport,Dimbokro Airport,6.651669979095459,-4.6405601501464835,344.0,AF,CI-11,Dimbokro,DIM
DIFK,small_airport,Ferkessedougou Airport,9.6,-5.1833333,1102.0,AF,CI-03,Ferkessedougou,FEK
DIGA,small_airport,Gagnoa Airport,6.132999897003174,-5.949999809265138,732.0,AF,CI-02,Gagnoa,GGN
DIGL,small_airport,Guiglo Airport,6.534711,-7.526847,722.0,AF,CI-19,Guiglo,GGO
DIGN,small_airport,Nero-Mer Airport,4.64341306686,-6.923961639400001,20.0,AF,CI-09,Grand-Béréby,BBV
DIKO,medium_airport,Korhogo Airport,9.38718032837,-5.556660175319999,1214.0,AF,CI-03,Korhogo,HGO
DIOD,small_airport,Odienne Airport,9.5,-7.566999912261963,1365.0,AF,CI-10,Odienne,KEO
DIOF,small_airport,Ouango Fitini Airport,9.600000381469727,-4.050000190734863,974.0,AF,CI-08,Ouango Fitini,OFI
DISG,small_airport,Seguela Airport,7.968329906463622,-6.710830211639403,1056.0,AF,CI-14,Seguela,SEO
DISS,small_airport,Sassandra Airport,4.928888,-6.133156,203.0,AF,CI-09,Sassandra,ZSS
DITB,small_airport,Tabou Airport,4.437809467315674,-7.3627281188964835,39.0,AF,CI-09,Tabou,TXU
DITN,small_airport,Mahana Airport,8.2934,-7.6739999999999995,1583.0,AF,CI-17,Touba,TOZ
DIW,seaplane_base,Mawella Lagoon Seaplane Base,5.9901919999999995,80.733129,16.0,AS,LK-3,Dickwella,DIW
DIYO,medium_airport,Yamoussoukro Airport,6.9031701088,-5.36558008194,699.0,AF,CI-07,Yamoussoukro,ASK
DLR,small_airport,Dalnerechensk Airport,45.8783,133.7363,272.0,EU,RU-PRI,Dalnerechensk,DLR
DN57,small_airport,Katsina Airport,13.007800102200001,7.660449981689999,1660.0,AF,NG-KT,Katsina,DKA
DNAA,large_airport,Nnamdi Azikiwe International Airport,9.006790161132812,7.263169765472412,1123.0,AF,NG-FC,Abuja,ABV
DNAI,medium_airport,Akwa Ibom International Airport,4.8725,8.093,170.0,AF,NG-AK,Uyo,QUO
DNAK,medium_airport,Akure Airport,7.246739864349365,5.3010101318359375,1100.0,AF,NG-ON,Akure,AKR
DNAS,medium_airport,Asaba International Airport,6.204167,6.665278,305.0,AF,NG-DE,Asaba,ABB
DNBC,medium_airport,Sir Abubakar Tafawa Balewa International Airport,10.482833,9.744,1965.0,AF,NG-BA,Bauchi,BCU
DNBE,medium_airport,Benin Airport,6.3169798851013175,5.599500179290772,258.0,AF,NG-ED,Benin,BNI
DNCA,medium_airport,Margaret Ekpo International Airport,4.976019859313965,8.347200393676758,210.0,AF,NG-CR,Calabar,CBQ
DNEN,medium_airport,Akanu Ibiam International Airport,6.4742698669433585,7.561960220336914,466.0,AF,NG-EN,Enegu,ENU
DNIB,medium_airport,Ibadan Airport,7.362460136413574,3.97832989692688,725.0,AF,NG-OY,Ibadan,IBA
DNIL,medium_airport,Ilorin International Airport,8.440210342407228,4.493919849395752,1126.0,AF,NG-KW,Ilorin,ILR
DNIM,medium_airport,Sam Mbakwe International Airport,5.427060127258301,7.2060298919677725,373.0,AF,NG-IM,Owerri,QOW
DNJO,medium_airport,Yakubu Gowon Airport,9.639829635620117,8.869050025939941,4232.0,AF,NG-PL,Jos,JOS
DNKA,medium_airport,Kaduna Airport,10.696000099182127,7.320109844207764,2073.0,AF,NG-KD,Kaduna,KAD
DNKN,medium_airport,Mallam Aminu International Airport,12.0476,8.52462,1562.0,AF,NG-KN,Kano,KAN
DNMA,medium_airport,Maiduguri International Airport,11.855299949645994,13.080900192260742,1099.0,AF,NG-BO,Maiduguri,MIU
DNMK,medium_airport,Makurdi Airport,7.703880000000001,8.61394,371.0,AF,NG-BE,Makurdi,MDI
DNMM,large_airport,Murtala Muhammed International Airport,6.5773701667785645,3.321160078048706,135.0,AF,NG-LA,Lagos,LOS
DNMN,medium_airport,Minna Airport,9.652170181274414,6.462259769439697,834.0,AF,NG-NI,Minna,MXJ
DNPO,medium_airport,Port Harcourt International Airport,5.0154900550842285,6.94959020614624,87.0,AF,NG-RI,Port Harcourt,PHC
DNSO,medium_airport,Sadiq Abubakar III International Airport,12.916299819946287,5.207190036773682,1010.0,AF,NG-SO,Sokoto,SKO
DNYO,medium_airport,Yola Airport,9.257550239562988,12.430399894714355,599.0,AF,NG-AD,Yola,YOL
DNZA,medium_airport,Zaria Airport,11.1302,7.685810000000001,2170.0,AF,NG-KD,Zaria,ZAR
DOO,small_airport,Dorobisoro Airport,-9.461855,147.920907,1767.0,OC,PG-CPM,Dorobisoro,DOO
DOS,closed,Dios Airport,-5.5609,154.9616,335.0,OC,PG-NSB,Dios,DOS
DPT,small_airport,Deputatskiy Airport,69.392503,139.890012,950.0,EU,RU-SA,Deputatskiy,DPT
DPU,closed,Dumpu Airport,-5.858,145.705,870.0,OC,PG-MPM,Dumpu,DPU
DQA,small_airport,Saertu Airport,46.7463888889,125.14055555600001,496.0,AS,CN-23,Daqing Shi,DQA
DRRM,medium_airport,Maradi Airport,13.5024995803833,7.1267499923706055,1240.0,AF,NE-4,Maradi,MFQ
DRRN,large_airport,Diori Hamani International Airport,13.4815,2.18361,732.0,AF,NE-8,Niamey,NIM
DRRT,medium_airport,Tahoua Airport,14.875699996948242,5.265359878540039,1266.0,AF,NE-5,Tahoua,THZ
